,isocode,year,month,ons_armedconf12_pred_jut,ons_armedconf12_pred_top,ons_armedconf12_pred_aug
100,LIE,2000,2,0.008635737555258068,,
101,LKA,2000,2,0.947842927113003,0.5304865518374249,0.8846859966295721
102,LSO,2000,2,0.24483668859944394,0.2884396074720007,0.3073689096789345
103,LTU,2000,2,0.05907728168452826,0.03681963944766666,0.01938344967902397
104,LUX,2000,2,0.025513418203797416,0.007345837926302859,0.008388730764708318
105,LVA,2000,2,0.03231507449808623,0.0504425631680602,0.02203223653309131
106,MAR,2000,2,0.04529055911173294,0.2370500760017224,0.056301143595938054
107,MCO,2000,2,0.008635737555258068,,
108,MDA,2000,2,0.05724196471422862,0.04886974180146329,0.04816203887051707
109,MDG,2000,2,0.03661228935817635,0.26756275611354585,0.04402621686225048
110,MDV,2000,2,0.01273047846619896,0.00482478563496156,0.006997381072418333
111,MEX,2000,2,0.05320494731018999,0.11543490661204767,0.05151090534810612
112,MHL,2000,2,0.01273047846619896,0.023921663661360785,0.014590729569555271
113,MKD,2000,2,0.5094736837818187,0.3502195153285752,0.5390654408918839
114,MLI,2000,2,0.6575258679312073,0.11768506312738769,0.5998767231327812
115,MLT,2000,2,0.025094349450996454,0.018109856460057142,0.01671300979511714
116,MMR,2000,2,0.8700544712695052,0.5275856281142063,0.8417446901629189
117,MNG,2000,2,0.05597193991268404,0.03384860162324964,0.02142194866118953
118,MOZ,2000,2,0.053043750873506317,0.28853110857890835,0.10410396385786398
119,MRT,2000,2,0.05339161624566595,0.1410839203668576,0.06504809656574345
120,MUS,2000,2,0.04823141025879761,0.08814830067894623,0.04696284606861869
121,MWI,2000,2,0.03741726735909116,0.13424810391125303,0.06257223763867323
122,MYS,2000,2,0.025411687985392294,0.1874114177565397,0.04325590311611394
123,NAM,2000,2,0.695530305494537,0.36300691045430694,0.7183711745201666
124,NER,2000,2,0.3905881815836726,0.36304233580928624,0.37362756944617453
125,NGA,2000,2,0.8316599319521809,0.5070869021693143,0.7563704851039567
126,NIC,2000,2,0.03637288802948338,0.1775804982149499,0.08526613903395021
127,NLD,2000,2,0.024258662825010272,0.031435565260505276,0.01527788876553621
128,NOR,2000,2,0.04241190139466846,0.0679141109937911,0.01887526935657969
129,NPL,2000,2,0.8205603974630898,0.40488444407040064,0.7897660672288386
130,NRU,2000,2,0.008635737555258068,,
131,NZL,2000,2,0.04224726476929356,0.014016127472082238,0.007197054620237337
132,OMN,2000,2,0.031267848475622605,0.16257048394657778,0.04700011083498139
133,PAK,2000,2,0.2029291103515934,0.38011517680437173,0.26073316838156635
134,PAN,2000,2,0.03546532091945246,0.051630417324168766,0.0177884995491956
135,PER,2000,2,0.7267482228825305,0.26127141883417515,0.6167311361980669
136,PHL,2000,2,0.8377396021286222,0.44668073202705827,0.8008526579325329
137,PLW,2000,2,0.01273047846619896,0.027792062032054993,0.018131587239361032
138,PNG,2000,2,0.6723698021360163,0.22495859599024579,0.6187151085900543
139,POL,2000,2,0.02443293651698387,0.11247435796905139,0.034893222697153004
140,PRK,2000,2,0.03751335805853246,0.07520444767941646,0.015670101883916633
141,PRT,2000,2,0.03707842256107387,0.050438547975600156,0.013513512182203341
142,PRY,2000,2,0.026287294453060755,0.2874169238125973,0.050665164679553475
143,QAT,2000,2,0.04187013615874612,0.03975239804049033,0.026263977053153743
144,ROU,2000,2,0.024477632531441525,0.07570908912104006,0.03300179194696046
145,RUS,2000,2,0.8560983998599462,0.39740312644311593,0.7370369098522577
146,RWA,2000,2,0.815643109051485,0.6578726755071187,0.841060987050297
147,SAU,2000,2,0.029649630086531615,0.14806143319136056,0.04666062747949779
148,SDN,2000,2,0.9380164924100891,0.4874208303892113,0.8682262933412851
149,SEN,2000,2,0.678683317351713,0.38885364644027043,0.6570707801941119
150,SGP,2000,2,0.04224726476929356,0.014918971130884912,0.014794580925616137
151,SLB,2000,2,0.04283696273699707,0.16905264939958667,0.07297723956919495
152,SLE,2000,2,0.847312501615614,0.595082946287164,0.8702660800723058
153,SLV,2000,2,0.03991292037641418,0.2166062830672018,0.07694240780124467
154,SMR,2000,2,0.008635737555258068,,
155,SOM,2000,2,0.9233390378765682,0.6577296663280482,0.8847586428911245
156,STP,2000,2,0.01273047846619896,0.04146074678850165,0.029682272422365236
157,SUR,2000,2,0.017899890868806105,0.07655190736913674,0.034044269830323805
158,SVK,2000,2,0.062351355812344036,0.043220252217953,0.020230202712532317
159,SVN,2000,2,0.06493441795356374,0.03346933880703394,0.022697532843414275
160,SWE,2000,2,0.03698633239167277,0.015477868707039167,0.009478983097841155
161,SWZ,2000,2,0.027993244064004316,0.06997010828787854,0.039958346082655735
162,SYC,2000,2,0.01273047846619896,0.014666912136376978,0.00916690126101151
163,SYR,2000,2,0.025179630904208026,0.14186267348022774,0.03284741661530292
164,TCD,2000,2,0.8980923963885848,0.5071629281371681,0.8568094406393731
165,TGO,2000,2,0.16305027757999407,0.345373507848989,0.23916101676293774
166,THA,2000,2,0.09122261991701981,0.3008380825578822,0.09591870272691058
167,TJK,2000,2,0.5802436304734164,0.3415118834724571,0.5415049686188408
168,TKM,2000,2,0.05870865192721314,0.04275572174907923,0.02376229608069444
169,TON,2000,2,0.01273047846619896,0.042025617817820604,0.025376659027286752
170,TTO,2000,2,0.054964430584810396,0.022928141674952274,0.029056712049020387
171,TUN,2000,2,0.024445504352832118,0.10569858875253602,0.03288766579197226
172,TUR,2000,2,0.8077825221864605,0.38326039814968355,0.7568284286988801
173,TUV,2000,2,0.008635737555258068,,
174,TWN,2000,2,0.03761814140576989,0.0871325104333188,0.017705050670427703
175,TZA,2000,2,0.06632818384008085,0.4665242764429248,0.09790326664371686
176,UGA,2000,2,0.9087772932134766,0.6414541198072644,0.8629944609355269
177,UKR,2000,2,0.054916539321997054,0.11475459634484551,0.034933099846285176
178,URY,2000,2,0.020646605773895935,0.01803366977838668,0.016421524680386268
179,USA,2000,2,0.03734799518995443,0.11210877158477209,0.020739940868647996
180,UZB,2000,2,0.44693170816876454,0.24904978341339204,0.4788347198000083
181,VCT,2000,2,0.01273047846619896,0.02693530448225299,0.02552345137446222
182,VEN,2000,2,0.3695782053951928,0.21005338877681132,0.3338058457958742
183,VNM,2000,2,0.03734799518995443,0.04096305443005654,0.01766691400881286
184,VUT,2000,2,0.01273047846619896,0.04408184614043173,0.026345345696110998
185,WSM,2000,2,0.01273047846619896,0.013129649401196384,0.00996388360764823
186,XKX,2000,2,0.008679469333683725,,
187,YEM,2000,2,0.04863988565208358,0.2461314421827426,0.08703839876297681
188,YUG,2000,2,0.6408986161846152,0.2578361538616799,0.5953267808925287
189,ZAF,2000,2,0.48119846763315677,0.19452455639267843,0.31121680108891775
190,ZMB,2000,2,0.0974624771812869,0.5608841916297298,0.22314670141935186
191,ZWE,2000,2,0.11551777487265891,0.1626584295117217,0.12218451971753139
0,AFG,2000,3,0.9493173368630179,0.6126031819327303,0.9052614738577378
1,AGO,2000,3,0.9229567265590692,0.634566301345179,0.8741356345462591
2,ALB,2000,3,0.22613748467497463,0.5285083364591164,0.3379697683578294
3,AND,2000,3,0.007042878579756748,,
4,ARE,2000,3,0.04968522641255178,0.14387618909767824,0.05870890802188831
5,ARG,2000,3,0.05368852689324887,0.061480793193208774,0.021994435299338366
6,ARM,2000,3,0.07805839422048261,0.05579215565293107,0.0463094322942376
7,ATG,2000,3,0.007042878579756748,0.01883179617705495,0.013782457869641012
8,AUS,2000,3,0.0374308056334802,0.04205138037383675,0.007865771029419436
9,AUT,2000,3,0.03782549298868445,0.05278192470489075,0.016738713966450193
10,AZE,2000,3,0.6127824398252446,0.21963399676330567,0.6286891507438606
11,BDI,2000,3,0.9368025151326707,0.7091529180309318,0.9174271737982388
12,BEL,2000,3,0.03689441120437544,0.026489095883264823,0.010595294349160723
13,BEN,2000,3,0.03790253150221361,0.4266850975000853,0.09546913592008859
14,BFA,2000,3,0.02535160693423809,0.2881084054303934,0.07410625926796938
15,BGD,2000,3,0.06340805077326273,0.3954672345826848,0.13481980846971864
16,BGR,2000,3,0.03782549298868445,0.12389117537162593,0.0356012395822754
17,BHR,2000,3,0.04619274353795258,0.07989014805654883,0.035898288346405155
18,BHS,2000,3,0.011586889860132581,0.01209887594649378,0.014523398688568478
19,BIH,2000,3,0.06618244546918535,0.2873413199071394,0.1237973351708116
20,BLR,2000,3,0.05222127445908912,0.13275085912962564,0.04032519740622054
21,BLZ,2000,3,0.011586889860132581,0.06520973929832621,0.020587887995810086
22,BOL,2000,3,0.5385591037415289,0.11393228714141877,0.5050035162636507
23,BRA,2000,3,0.16108320844164184,0.04698387053507837,0.13659762778168064
24,BRB,2000,3,0.011586889860132581,0.018400299955564584,0.012638467636454893
25,BRN,2000,3,0.02554823465906685,0.04035380084320624,0.025383508370279192
26,BTN,2000,3,0.11009393947152435,0.10250580374845601,0.0994611213549943
27,BWA,2000,3,0.060187248981320045,0.13686300178179875,0.08571818272222094
28,CAF,2000,3,0.4473702775117079,0.36088644807902287,0.5203585782476955
29,CAN,2000,3,0.26510289491294076,0.062205925602212254,0.17234178856626492
30,CHE,2000,3,0.03790253150221361,0.007439751724643411,0.006740991144342798
31,CHL,2000,3,0.020572850491350318,0.12288465898215187,0.026127397505551098
32,CHN,2000,3,0.032919694192689704,0.09192367256727624,0.020988170611016942
33,CIV,2000,3,0.05925647790605447,0.35436860009798676,0.09881390464964929
34,CMR,2000,3,0.26636297853990387,0.3367984542912989,0.22824641890908157
35,COD,2000,3,0.9522952663677734,0.7218113077667647,0.9203202937783559
36,COG,2000,3,0.764315706918047,0.46698639746012266,0.7908659797498546
37,COL,2000,3,0.9086282102297631,0.4724070450619474,0.8118417131450022
38,COM,2000,3,0.23382638477166048,0.1923766176489754,0.2957882508117756
39,CPV,2000,3,0.024360328852355298,0.06816928155310087,0.0358756357333183
40,CRI,2000,3,0.04242779853979808,0.07514429206966833,0.03394149746002383
41,CUB,2000,3,0.03698930993319245,0.04460737243960927,0.011115898396399626
42,CYP,2000,3,0.04558852047383126,0.06497524251657111,0.027302125937657525
43,CZE,2000,3,0.06123277884728581,0.0306334145977837,0.012428616423408893
44,DEU,2000,3,0.03499249564166264,0.016882284205846476,0.010083645304386466
45,DJI,2000,3,0.42371007253452464,0.21224241825685328,0.48664716866989605
46,DMA,2000,3,0.011586889860132581,0.012018932663837755,0.010183042593007643
47,DNK,2000,3,0.039912391290443494,0.012387161837929239,0.008180354779522968
48,DOM,2000,3,0.03689441120437544,0.049747660512593606,0.01942093326343996
49,DZA,2000,3,0.9106445701650899,0.3117878402089302,0.8272300139088639
50,ECU,2000,3,0.07620228124988482,0.22775584468204216,0.06162747528766245
51,EGY,2000,3,0.3444124339664887,0.23019013867393182,0.3232185234204971
52,ERI,2000,3,0.4116024360490105,0.49898121833935244,0.5135597649663113
53,ESP,2000,3,0.04683025083392585,0.2732237711212311,0.09233920813028319
54,EST,2000,3,0.06519380292610238,0.01956034390086783,0.02007161938969987
55,ETH,2000,3,0.9340754350166358,0.5571449988697427,0.8600414835946544
56,FIN,2000,3,0.04020218795173633,0.01598187474132645,0.009427907467553101
57,FJI,2000,3,0.027587997529171047,0.058286662112501185,0.026309167141387597
58,FRA,2000,3,0.03527457170527699,0.04114375892632399,0.015073145229105717
59,FSM,2000,3,0.007042878579756748,,
60,GAB,2000,3,0.05136020119954065,0.06967409686867426,0.04421404521645213
61,GBR,2000,3,0.05027911851889693,0.13491503891346016,0.04807155703890496
62,GEO,2000,3,0.24168978408964065,0.26316399948212593,0.2076915166320137
63,GHA,2000,3,0.09152503571089536,0.11619306264150683,0.08484180271152271
64,GIN,2000,3,0.702536190950731,0.46455182073328183,0.728175077897562
65,GMB,2000,3,0.03686899022748739,0.0382295246162856,0.03249097291346346
66,GNB,2000,3,0.39242106771238094,0.22569083558012815,0.5060311408592303
67,GNQ,2000,3,0.04619274353795258,0.09612303970995562,0.04202883080142355
68,GRC,2000,3,0.03698930993319245,0.08375481497726403,0.0197036558973872
69,GRD,2000,3,0.011586889860132581,0.0220602952103219,0.011599295322942257
70,GTM,2000,3,0.08934472680934984,0.23595476095127282,0.09741889780863015
71,GUY,2000,3,0.02769126775292319,0.013155818227320289,0.011492819612313921
72,HND,2000,3,0.46020604888003586,0.06668042409326885,0.39496284489436795
73,HRV,2000,3,0.058925150340407656,0.11976089384808715,0.08623314954856087
74,HTI,2000,3,0.3403073991596498,0.2774031267589638,0.3933083245808617
75,HUN,2000,3,0.03689441120437544,0.09183955565420869,0.029183224883293432
76,IDN,2000,3,0.7320648611031714,0.5647898134370046,0.7411218941403069
77,IND,2000,3,0.5813709889571271,0.3397984491638093,0.5885937280754119
78,IRL,2000,3,0.0426783876665883,0.14386975712664946,0.03326378331786326
79,IRN,2000,3,0.1559864743381052,0.2942873024209607,0.21712176019066362
80,IRQ,2000,3,0.8831681484797488,0.367904592188431,0.8004548126887168
81,ISL,2000,3,0.011586889860132581,0.011642134796025853,0.007480791740576732
82,ISR,2000,3,0.6323948312598865,0.3259386798903276,0.5769575720254493
83,ITA,2000,3,0.024934136784827792,0.030186363264707583,0.009318441277209885
84,JAM,2000,3,0.09081286963439124,0.05704785605430329,0.04886871689833753
85,JOR,2000,3,0.04471953155708484,0.0707617482837121,0.03440783107070617
86,JPN,2000,3,0.03758847853046971,0.05735336906443684,0.010667021781564695
87,KAZ,2000,3,0.052818696103763114,0.059737553554870454,0.029216508132455254
88,KEN,2000,3,0.845527922551242,0.4083318726507445,0.7635051373697817
89,KGZ,2000,3,0.4049041578580667,0.3167763695107445,0.4797476969332829
90,KHM,2000,3,0.4407835477389011,0.2870813945949896,0.3694758969210493
91,KIR,2000,3,0.011586889860132581,0.06551410835239055,0.03017878877036121
92,KNA,2000,3,0.011586889860132581,0.015321548270184093,0.015651541886576033
93,KOR,2000,3,0.03758847853046971,0.053162846157676,0.014370003128253863
94,KWT,2000,3,0.0739656692724658,0.12379106609418562,0.07209295774569392
95,LAO,2000,3,0.22795664533768864,0.1153202701249022,0.2410513814941173
96,LBN,2000,3,0.8047353794691209,0.5013413915458862,0.7702992061765195
97,LBR,2000,3,0.8132574690970116,0.43454565908914317,0.8121373759557465
98,LBY,2000,3,0.039912391290443494,0.2069728616297792,0.06134038231653003
99,LCA,2000,3,0.011586889860132581,0.016499691681690496,0.012042963964798791
100,LIE,2000,3,0.007042878579756748,,
101,LKA,2000,3,0.9438550575964476,0.5450022625817718,0.8820786509215404
102,LSO,2000,3,0.23733969531010385,0.32320320506057615,0.30529952533813404
103,LTU,2000,3,0.05781930717837211,0.03571431120565057,0.022232684592952537
104,LUX,2000,3,0.024368265360291807,0.008221098586215012,0.008553898895582779
105,LVA,2000,3,0.034240089057465166,0.06744179812132566,0.02154671273287482
106,MAR,2000,3,0.04309340273980346,0.250663049820037,0.06246390529499371
107,MCO,2000,3,0.007042878579756748,,
108,MDA,2000,3,0.055487064073353055,0.06647202345427733,0.04799429080346144
109,MDG,2000,3,0.037669345944725686,0.4372610640802516,0.10442638736849895
110,MDV,2000,3,0.011586889860132581,0.006466067980545898,0.007783632130513582
111,MEX,2000,3,0.057290356866244806,0.09917629529665706,0.04646544046995068
112,MHL,2000,3,0.011586889860132581,0.02690065664071852,0.014697955738293696
113,MKD,2000,3,0.4933160266047539,0.35814060626834515,0.5311304136988857
114,MLI,2000,3,0.6294673831042054,0.13189637671978433,0.586441424453372
115,MLT,2000,3,0.02409545322592636,0.017535546395561173,0.01406462364277485
116,MMR,2000,3,0.8703413250438764,0.5273935462276292,0.8461027918881416
117,MNG,2000,3,0.062100422013191804,0.035996674770901335,0.023624901268681366
118,MOZ,2000,3,0.05173051741227182,0.33109015680728526,0.10467235227439518
119,MRT,2000,3,0.052783768728834335,0.14963581566956138,0.06709429697096916
120,MUS,2000,3,0.05090042581029482,0.07225036724139092,0.039374458571425165
121,MWI,2000,3,0.03730442748008654,0.13381959239415994,0.06169116858499777
122,MYS,2000,3,0.025460209111925175,0.20086312986549315,0.040541153733894296
123,NAM,2000,3,0.674086394141797,0.36536751511415483,0.7247670771549325
124,NER,2000,3,0.37949122252838663,0.37704421128358595,0.36817939163031976
125,NGA,2000,3,0.826765904254315,0.5308863844409251,0.754077521811772
126,NIC,2000,3,0.035562460497014434,0.24219380438255575,0.0666118596811029
127,NLD,2000,3,0.02465858796193621,0.018929715589011797,0.015289818028476704
128,NOR,2000,3,0.04257352457955967,0.04369162304725838,0.016554890546184666
129,NPL,2000,3,0.8169648456289946,0.41605264668176567,0.7944520922733398
130,NRU,2000,3,0.007042878579756748,,
131,NZL,2000,3,0.0426783876665883,0.01838016552072651,0.0071124299782572755
132,OMN,2000,3,0.036494757319981634,0.13986466448663162,0.051571940663387245
133,PAK,2000,3,0.18445030924373526,0.37541654975126576,0.24241038727776343
134,PAN,2000,3,0.03845107708195406,0.061916493502292586,0.02228973041512673
135,PER,2000,3,0.7138290828646824,0.21672764034046252,0.5560600707356659
136,PHL,2000,3,0.831703757989368,0.483536350863366,0.8172796444455006
137,PLW,2000,3,0.011586889860132581,0.025469533329919056,0.017753664294324168
138,PNG,2000,3,0.7881692388119932,0.21029628553438406,0.7258602632887561
139,POL,2000,3,0.024934136784827792,0.12763547995407137,0.03517018910358502
140,PRK,2000,3,0.0374308056334802,0.10143153947533867,0.020526438010280295
141,PRT,2000,3,0.03698930993319245,0.022112073182401226,0.008477637364275497
142,PRY,2000,3,0.02749324992376933,0.29651077089001465,0.05330541405219926
143,QAT,2000,3,0.04619274353795258,0.04119824832321145,0.023967715404125012
144,ROU,2000,3,0.02496163996320167,0.0751878203771545,0.026353190297661578
145,RUS,2000,3,0.8505446328999853,0.408954291016319,0.7439620476278715
146,RWA,2000,3,0.7815513783338693,0.6168576650369474,0.7973550008770569
147,SAU,2000,3,0.029747542962444515,0.17100316168842153,0.052718229850541566
148,SDN,2000,3,0.9316731262083093,0.4719916521823774,0.8708359843559155
149,SEN,2000,3,0.7732208903756761,0.3632724988475388,0.7085956032394533
150,SGP,2000,3,0.04242779853979808,0.014001010701378885,0.01384513163074921
151,SLB,2000,3,0.042656971551238515,0.19416455451845044,0.07491999883442779
152,SLE,2000,3,0.8556253788848727,0.6095039172443678,0.8645502876283053
153,SLV,2000,3,0.03824850421308569,0.11061398017146053,0.05652559680533967
154,SMR,2000,3,0.007042878579756748,,
155,SOM,2000,3,0.9002580001729356,0.6796141167568103,0.8773706108558282
156,STP,2000,3,0.011586889860132581,0.07811118897051102,0.03644775276209287
157,SUR,2000,3,0.01651826728172542,0.06635346463147965,0.030195363338587272
158,SVK,2000,3,0.06292972486602351,0.04382881802055839,0.026297223451151333
159,SVN,2000,3,0.06743020901685086,0.03929839352111382,0.0248505784844167
160,SWE,2000,3,0.03689441120437544,0.01648615198456629,0.01003903513466551
161,SWZ,2000,3,0.028974723057362636,0.07174859604016476,0.04703929254712536
162,SYC,2000,3,0.011586889860132581,0.01334016240543721,0.012087384991303364
163,SYR,2000,3,0.025460209111925175,0.15357498949906132,0.0282506618648136
164,TCD,2000,3,0.8757653335959826,0.4722142649421645,0.829135885603759
165,TGO,2000,3,0.16320108752484047,0.3494383983139012,0.23064505348682543
166,THA,2000,3,0.0819246021823832,0.2890187970007724,0.09088074089267605
167,TJK,2000,3,0.5771011317025164,0.35126226936517674,0.5277231056858954
168,TKM,2000,3,0.05662067558606846,0.05309090721922233,0.025153045264856025
169,TON,2000,3,0.011586889860132581,0.05210274719996305,0.03017268535320267
170,TTO,2000,3,0.05848004890841136,0.012568566209726519,0.027325059226432878
171,TUN,2000,3,0.02366619828836531,0.07085157529897905,0.027285625212496056
172,TUR,2000,3,0.7876642608948827,0.3966929206149926,0.7554965290825558
173,TUV,2000,3,0.007042878579756748,,
174,TWN,2000,3,0.0374308056334802,0.08248239460771219,0.017265773886627582
175,TZA,2000,3,0.06646790484148088,0.48425561300009456,0.09789592561748882
176,UGA,2000,3,0.9076012631200541,0.5942432358900349,0.8728231229557022
177,UKR,2000,3,0.05297636900075264,0.1257336731268225,0.039139820948524986
178,URY,2000,3,0.022479697310518482,0.017395397914101274,0.01589389753117037
179,USA,2000,3,0.03758847853046971,0.11370743225572,0.01999100248692904
180,UZB,2000,3,0.4427759900164827,0.2684711663001113,0.4882827170424718
181,VCT,2000,3,0.011586889860132581,0.02134402051948968,0.02352905366930948
182,VEN,2000,3,0.3730840414538835,0.2060716461510326,0.3377970225084327
