iso,year,fsi_overall,fsi_security_apparatus,fsi_factionalized_elites,fsi_group_grievance,fsi_economy,fsi_economic_inequality,fsi_human_flight_brain_drain,fsi_state_legitimacy,fsi_public_services,fsi_human_rights,fsi_demographic_pressures,fsi_refugees_idps,fsi_external_intervention
FRA,2009,35.3,1.2,2.0,5.8,3.3,5.5,2.0,1.8,1.5,2.9,3.9,3.0,2.4
FRA,2010,34.9,1.6,2.0,5.6,3.6,5.3,1.8,1.8,1.5,2.7,3.7,3.1,2.2
FRA,2011,34.0,1.9,1.9,5.9,3.5,4.9,1.8,1.6,1.9,2.5,3.3,2.8,2.0
FRA,2012,33.6,2.2,1.9,5.6,3.9,4.6,1.8,1.9,1.8,2.7,3.0,2.5,1.7
FRA,2013,32.6,2.3,1.9,5.9,4.0,4.3,1.9,2.2,1.5,2.4,2.7,2.2,1.4
FRA,2014,34.8,2.6,1.9,6.4,4.5,4.0,2.2,2.1,1.8,2.2,3.0,2.5,1.6
FRA,2015,33.7,2.3,1.9,6.8,4.8,3.7,2.2,1.8,1.5,2.3,2.8,2.2,1.4
FRA,2016,34.5,3.0,1.9,7.0,4.5,3.4,1.9,1.5,1.3,2.3,3.0,2.7,2.0
FRA,2017,33.5,3.3,1.9,7.0,4.3,3.2,2.2,1.3,1.1,2.1,2.8,2.5,1.8
FRA,2018,32.22701109659329,3.1999999999999997,1.9,7.0,4.0,2.9000000000000004,2.4577396810682153,0.9708500319343836,1.1313011765938836,1.8884204594381027,2.5,2.478699747558709,1.8
FRA,2019,32.0,3.5,1.9,7.0,3.7,3.4,2.3,1.5,1.2,1.6,2.2,2.2,1.5
FRA,2020,30.481111070323838,3.8,1.9,6.7,3.4000000000000004,3.1,2.165041634039119,1.2,1.2954740630758264,1.3205953732088913,1.9000000000000001,2.5,1.2
FRA,2021,32.5,3.5,1.9,6.4,4.2,3.0,2.1,0.9,1.8,1.2,3.9,2.7,0.9
FRA,2022,30.900000000000002,3.2,1.9,6.7,3.7,2.9,2.1,1.1,1.5,1.1,3.4,2.7,0.6
GAB,2006,73.6,5.5,7.5,3.0,5.0,7.9,6.0,7.9,7.5,6.2,6.0,5.4,5.7
GAB,2007,73.3,5.3,7.2,3.0,4.9,7.8,6.0,7.3,7.0,6.7,6.6,5.7,5.8
GAB,2008,75.0,5.6,7.2,3.0,5.2,8.1,6.0,7.5,7.0,6.5,6.9,6.2,5.8
GAB,2009,74.4,5.9,7.2,3.0,5.5,7.8,6.0,7.3,6.8,6.3,7.2,5.7,5.7
GAB,2010,75.3,5.7,7.2,3.0,5.9,7.9,6.4,7.8,6.6,6.4,7.0,5.9,5.5
GAB,2011,75.3,5.7,7.1,3.3,5.5,7.9,6.1,7.5,6.7,6.7,6.8,6.2,5.8
GAB,2012,74.6,5.7,7.1,3.3,5.7,7.6,5.8,7.8,6.9,6.8,6.5,5.9,5.5
GAB,2013,72.9,5.4,7.1,3.3,5.2,7.3,5.5,7.6,7.0,6.8,6.8,5.6,5.4
GAB,2014,72.2,5.1,7.1,3.6,5.1,7.0,5.5,7.7,7.1,6.6,6.9,5.3,5.2
GAB,2015,71.2,5.0,7.1,3.7,4.8,6.9,5.5,7.4,6.8,6.9,7.1,5.0,5.1
GAB,2016,72.0,4.7,7.1,4.0,5.0,6.7,5.8,7.7,6.9,7.2,6.8,4.7,5.4
GAB,2017,73.8,5.2,7.4,3.8,5.5,6.5,6.1,8.2,6.7,7.5,6.7,4.5,5.7
GAB,2018,72.47628284232633,4.7,7.9,3.5,5.8,6.2,6.0998818732966775,7.8999999999999995,6.609429034707935,7.529930779251989,6.637041155069709,4.2,5.4
GAB,2019,70.5,4.8,7.9,3.2,5.8,5.9,5.8,7.8,6.3,7.4,6.5,3.9,5.1
GAB,2020,69.08700133545015,5.1,8.295,2.9000000000000004,5.6928688975419295,5.6000000000000005,5.5,7.82653791037077,6.0,7.218923585857606,6.553670941679855,3.6,4.8
GAB,2021,67.4,4.8,8.0,2.6,5.9,5.7,5.2,7.5,6.5,6.7,6.7,3.3,4.5
GAB,2022,66.7,4.5,7.7,2.9,5.9,5.7,5.1,7.8,6.7,6.4,6.7,3.1,4.2
GMB,2006,74.0,5.5,5.8,4.0,8.1,7.0,6.0,7.5,6.5,6.6,6.0,5.0,6.0
GMB,2007,76.0,5.8,5.9,4.2,8.0,7.0,6.0,7.9,6.6,6.8,6.4,5.2,6.2
GMB,2008,76.9,5.8,5.9,4.2,7.5,7.0,6.0,7.9,6.6,6.8,6.9,5.8,6.5
GMB,2009,79.0,6.0,6.2,4.4,7.4,7.0,6.4,7.8,7.1,6.9,7.2,5.7,6.9
GMB,2010,80.2,5.8,6.2,4.6,7.5,6.8,6.2,7.6,7.2,7.4,7.6,6.0,7.3
GMB,2011,80.9,6.1,6.8,4.0,7.1,6.6,6.5,7.5,7.0,7.5,7.9,6.4,7.5
GMB,2012,80.6,5.8,6.8,3.7,7.4,6.5,6.8,7.8,7.2,7.5,7.8,6.1,7.2
GMB,2013,81.8,5.5,6.8,3.7,7.8,6.8,7.1,7.6,7.5,8.0,7.7,6.4,6.9
GMB,2014,83.1,5.2,6.8,3.7,7.5,7.1,7.4,7.5,7.8,8.3,7.9,6.7,7.2
GMB,2015,85.4,6.0,6.8,3.7,7.8,7.2,7.7,7.8,7.7,8.6,8.2,6.4,7.5
GMB,2016,86.8,6.0,6.8,3.4,8.1,6.9,8.4,8.1,8.0,8.9,8.5,6.5,7.2
GMB,2017,89.4,6.3,7.8,3.8,8.4,6.9,8.3,8.6,7.8,9.4,8.3,6.8,7.0
GMB,2018,87.06418531960836,6.6,7.7,3.5,8.700000000000001,6.6000000000000005,8.200000000000001,8.299999999999999,7.5,8.9,8.064185319608349,6.3,6.7
GMB,2019,83.9,6.3,7.7,3.2,8.4,6.3,7.9,7.8,7.3,8.4,8.2,6.0,6.4
GMB,2020,82.21463956781182,6.0,7.7,2.9000000000000004,8.1,6.0,7.6000000000000005,7.5,7.215577531075619,8.1,8.401335360906664,6.3,6.397726675829536
GMB,2021,80.5,5.7,7.7,2.6,8.2,5.9,7.3,7.2,7.6,7.8,8.4,6.0,6.1
GMB,2022,78.6,5.4,7.7,2.7,7.9,5.8,7.2,6.9,7.7,7.3,8.5,5.7,5.8
GEO,2006,82.2,8.1,7.1,7.4,5.5,7.0,6.1,7.7,6.3,5.6,6.0,6.8,8.6
GEO,2007,82.3,7.8,7.8,7.6,5.7,7.0,5.7,7.9,6.1,5.4,6.3,6.8,8.2
GEO,2008,83.8,7.7,8.3,8.1,5.4,6.9,5.7,8.4,5.9,5.9,6.3,6.8,8.4
GEO,2009,91.8,7.9,8.9,8.5,6.0,7.5,6.0,9.0,6.3,7.5,6.4,8.3,9.5
GEO,2010,90.4,8.0,9.1,8.4,6.5,7.2,5.8,9.0,6.4,7.3,6.2,7.8,8.7
GEO,2011,86.4,7.9,9.0,8.0,6.0,6.9,5.5,8.4,6.0,6.9,5.8,7.5,8.5
GEO,2012,84.8,7.6,9.1,8.3,6.3,6.6,5.2,8.5,5.7,6.7,5.5,7.2,8.2
GEO,2013,84.2,7.9,9.4,8.0,6.4,6.3,5.2,8.6,5.4,6.4,5.2,7.5,7.9
GEO,2014,82.7,7.6,9.5,8.0,6.3,6.2,5.5,8.7,5.1,6.1,4.9,7.2,7.6
GEO,2015,79.2,7.3,9.1,7.8,5.8,5.9,5.4,8.8,4.8,5.8,3.9,7.4,7.3
GEO,2016,78.9,7.0,9.1,8.1,5.6,5.7,5.1,8.5,4.5,5.8,4.2,7.7,7.6
GEO,2017,76.5,6.8,9.1,7.9,5.5,5.5,4.9,8.3,4.3,5.6,3.7,7.5,7.4
GEO,2018,74.00003923403446,6.5,9.1,7.6000000000000005,5.8,5.2,4.6000000000000005,8.0,4.0,5.3,3.4000000000000004,7.2,7.30003923403446
GEO,2019,72.0,6.2,9.1,7.3,5.6,4.9,4.9,8.1,3.7,5.0,3.1,6.9,7.2
GEO,2020,71.15229518395927,5.9,9.1,7.6,5.3,4.6000000000000005,5.2,8.5,3.4000000000000004,5.1,2.952295183959258,6.6000000000000005,6.9
GEO,2021,72.6,5.6,9.1,7.3,5.7,4.4,5.5,8.2,4.4,4.8,4.5,6.3,6.8
GEO,2022,71.8,5.3,9.1,7.0,5.5,4.3,5.8,8.3,4.1,4.9,5.0,6.0,6.5
DEU,2006,39.7,2.5,1.8,4.9,3.2,6.2,3.0,2.3,1.8,2.9,4.0,5.0,2.1
DEU,2007,38.4,2.5,1.8,4.9,3.0,5.5,3.0,2.3,1.7,2.9,3.9,4.8,2.1
DEU,2008,37.3,2.5,1.8,4.9,2.8,5.3,2.8,2.3,1.9,2.7,3.9,4.3,2.1
DEU,2009,36.2,2.1,1.8,4.9,3.2,4.9,2.8,2.3,1.9,2.5,3.5,3.9,2.4
DEU,2010,35.4,2.2,2.0,4.7,3.6,4.7,2.6,2.1,1.7,2.3,3.3,4.0,2.2
DEU,2011,33.9,2.2,2.1,4.7,2.9,4.4,2.6,1.9,2.0,2.0,2.9,4.2,2.0
DEU,2012,31.7,2.5,2.1,4.4,2.6,4.1,2.5,1.7,1.8,2.0,2.5,3.9,1.7
DEU,2013,29.7,2.2,2.0,4.3,2.6,3.9,2.2,1.4,1.8,1.9,2.4,3.6,1.4
DEU,2014,30.6,2.4,2.0,4.3,2.9,3.6,2.4,1.5,1.9,1.8,2.9,3.3,1.6
DEU,2015,28.1,2.1,2.0,4.6,2.9,3.3,2.1,1.2,1.6,1.5,2.5,3.0,1.3
DEU,2016,28.6,1.8,2.3,4.8,2.4,3.0,1.8,1.0,1.3,1.3,2.2,5.7,1.0
DEU,2017,28.1,2.1,2.3,5.0,2.2,2.8,2.1,1.0,1.1,1.1,2.0,5.4,1.0
DEU,2018,25.83337235566515,2.0,2.6,4.9,1.9000000000000001,2.7,2.0311680681292295,0.7,0.9022042875359231,0.8,1.7,4.9,0.7
DEU,2019,24.7,2.3,2.6,4.6,1.6,2.4,2.1,0.7,0.9,0.8,1.4,4.6,0.7
DEU,2020,23.188488518886743,2.5999999999999996,2.6,4.3,1.3,2.1,2.0743922244910284,0.5,0.9689400841604348,0.845156210235277,1.0999999999999999,4.3,0.5
DEU,2021,24.8,2.3,2.3,4.0,1.8,2.5,2.0,0.5,2.0,0.8,2.1,4.0,0.5
DEU,2022,23.6,2.0,2.3,3.7,1.5,2.4,1.9,0.4,1.7,0.8,2.6,4.0,0.3
GHA,2006,60.5,2.0,3.5,5.0,4.0,6.8,8.0,5.5,6.8,4.4,5.5,4.5,4.5
GHA,2007,61.9,2.4,3.5,5.1,4.0,6.8,8.0,5.5,6.9,4.5,6.0,4.5,4.7
GHA,2008,64.6,2.4,3.9,5.1,5.0,6.8,8.0,5.5,6.9,4.5,6.8,5.0,4.7
GHA,2009,66.2,2.4,4.2,5.4,5.5,6.6,8.1,5.3,7.2,4.7,7.0,5.1,4.7
GHA,2010,67.1,2.6,4.2,5.2,5.8,6.4,7.9,5.1,7.6,4.7,7.1,5.3,5.2
GHA,2011,67.7,3.0,4.2,5.5,6.1,6.3,7.6,4.8,7.7,4.5,6.8,5.5,5.6
GHA,2012,67.5,3.3,4.7,5.2,6.0,6.2,7.6,4.8,7.6,4.5,6.7,5.2,5.7
GHA,2013,69.1,3.8,5.0,4.9,6.1,6.5,7.3,5.1,7.6,4.7,6.7,5.5,6.0
GHA,2014,70.7,4.1,5.0,4.9,6.0,6.8,7.3,4.8,7.9,4.9,6.9,5.8,6.3
GHA,2015,71.8,4.1,4.9,4.6,6.3,7.1,7.6,5.0,7.9,5.2,7.1,5.5,6.6
GHA,2016,71.2,3.8,4.9,4.6,6.6,6.8,7.9,4.7,7.4,5.3,7.1,5.2,6.9
GHA,2017,69.7,3.8,5.2,4.4,6.1,6.6,8.2,4.2,7.8,5.1,6.6,5.0,6.7
GHA,2018,68.1221863165064,4.3,4.9,4.1000000000000005,6.0,6.3,8.094399298565637,3.9000000000000004,7.5,5.030008048566902,6.699999999999999,4.7,6.597778969373875
GHA,2019,65.9,4.6,4.9,3.8,5.7,6.0,7.8,3.6,7.2,5.0,6.6,4.4,6.3
GHA,2020,64.15816913182405,4.8999999999999995,4.9,3.5,5.4,5.970653455759196,7.5,3.3000000000000003,6.9,4.7,6.787515676064867,4.3,6.0
GHA,2021,63.900000000000006,4.6,5.4,3.2,5.5,6.4,7.2,3.2,7.4,4.4,6.9,4.0,5.7
GHA,2022,63.0,4.3,5.9,3.3,5.3,6.3,7.1,3.2,7.1,4.1,7.2,3.8,5.4
GRC,2006,41.1,2.0,1.5,3.5,3.5,5.0,5.5,4.0,3.0,3.0,5.0,1.4,3.7
GRC,2007,43.5,3.1,1.6,3.5,3.5,5.0,5.4,4.0,3.1,3.9,4.7,2.0,3.7
GRC,2008,45.4,3.1,1.6,4.3,3.7,5.0,5.0,4.0,3.6,3.9,4.9,2.6,3.7
GRC,2009,46.1,3.5,2.0,4.4,4.0,4.8,4.7,4.5,3.9,3.6,4.5,2.7,3.5
GRC,2010,45.9,3.4,2.4,4.2,4.3,4.6,4.5,4.6,3.7,3.4,4.5,2.8,3.5
GRC,2011,47.4,3.8,2.5,4.5,5.1,4.3,4.4,4.9,3.8,3.1,4.1,2.6,4.3
GRC,2012,50.4,4.0,2.5,4.8,5.9,4.6,4.7,5.4,4.2,3.3,3.8,2.3,4.8
GRC,2013,50.6,3.9,3.0,4.8,6.4,4.3,4.4,5.4,3.9,3.0,4.3,2.0,5.1
GRC,2014,52.1,4.2,3.5,5.1,6.5,4.0,4.1,6.4,3.6,3.7,3.5,1.9,5.6
GRC,2015,52.6,4.5,3.7,5.0,6.5,4.2,3.8,6.5,3.9,3.4,3.6,1.6,5.9
GRC,2016,55.9,4.2,3.8,5.1,7.0,3.9,3.5,6.2,4.0,3.2,3.9,5.0,6.1
GRC,2017,57.5,4.5,4.1,5.4,6.5,3.7,3.3,6.7,3.8,3.2,3.7,6.5,6.1
GRC,2018,55.28241010073139,4.418852145311638,4.1,5.1000000000000005,6.2,3.4000000000000004,3.0,6.4,3.5,3.163557955419745,4.2,6.0,5.8
GRC,2019,53.9,4.3,4.1,4.8,5.7,2.9,3.3,6.1,3.8,3.3,3.9,5.7,6.1
GRC,2020,52.14869722028766,4.248697220287658,4.1,4.5,5.2,2.6,3.5999999999999996,5.8,3.5,3.0,3.4,5.8,6.3999999999999995
GRC,2021,54.49999999999999,3.9,4.1,4.2,6.0,2.9,3.9,5.5,4.0,3.3,3.9,5.9,6.9
GRC,2022,55.8,3.6,4.1,4.3,5.7,2.9,4.1,5.8,4.3,3.6,4.4,5.6,7.4
GRD,2006,81.2,7.5,7.3,6.8,4.0,8.0,7.0,7.5,7.0,7.8,7.5,4.8,6.0
GRD,2007,71.6,5.9,5.7,5.0,6.5,7.1,7.9,6.5,4.1,5.1,5.9,3.6,8.3
GRD,2008,69.0,5.4,5.7,4.9,5.8,7.1,7.9,6.5,4.1,4.9,5.7,3.0,8.0
GRD,2009,67.9,5.5,5.8,4.5,5.9,6.9,7.8,6.3,4.1,4.7,5.9,2.9,7.6
GRD,2010,67.0,5.4,5.8,4.2,6.1,6.7,7.6,6.4,3.9,4.6,5.8,2.9,7.6
GRD,2011,66.4,5.3,5.6,3.9,5.7,6.5,8.0,6.2,4.2,4.3,5.8,3.2,7.7
GRD,2012,65.0,5.3,5.6,3.9,6.0,6.2,8.2,6.2,3.9,4.0,5.5,2.9,7.4
GRD,2013,64.6,5.3,5.6,3.9,5.8,5.9,8.5,6.2,3.6,3.7,5.2,3.2,7.7
GRD,2014,65.2,5.3,5.6,3.9,6.1,5.6,8.2,6.2,3.9,4.0,5.5,3.5,7.4
GRD,2015,63.5,5.6,5.6,3.8,5.9,5.3,8.4,5.9,3.7,3.7,5.2,3.2,7.1
GRD,2016,63.0,5.9,5.6,3.8,6.2,5.0,8.6,5.6,4.0,3.4,4.9,3.2,6.8
GRD,2017,61.5,5.7,5.6,3.8,6.0,4.8,8.4,5.4,3.8,3.2,4.7,3.0,7.1
GRD,2018,59.9,5.5,5.6,3.6,5.8,4.6,8.2,5.2,3.6,3.0,4.5,2.9,7.3999999999999995
GRD,2019,57.6,5.2,5.6,3.6,5.6,4.6,7.9,4.9,3.6,2.7,4.2,2.6,7.1
GRD,2020,55.24684546356435,5.0909139713931175,5.6,3.6,5.3,4.6,7.755931492171244,4.6000000000000005,3.3000000000000003,2.4000000000000004,3.9000000000000004,2.3,6.8
GRD,2021,56.099999999999994,4.8,5.6,3.6,6.3,4.9,7.5,4.3,4.4,2.1,3.9,2.2,6.5
GRD,2022,54.3,4.5,5.6,3.6,6.2,4.6,7.4,4.0,4.1,1.8,4.4,1.9,6.2
GTM,2006,84.3,7.5,6.0,7.1,7.1,8.0,6.7,7.5,7.1,7.1,8.7,6.0,5.5
GTM,2007,81.4,7.3,5.9,7.1,7.0,8.0,6.7,7.4,6.6,7.1,7.0,6.0,5.3
GTM,2008,80.6,7.3,6.0,6.9,6.7,8.0,6.7,7.2,6.6,7.1,6.8,6.0,5.3
GTM,2009,80.6,7.1,6.3,6.7,6.6,8.2,6.7,7.1,6.6,7.0,7.0,5.8,5.5
GTM,2010,81.2,7.2,6.3,6.8,6.9,8.0,6.7,7.1,6.8,6.9,7.4,5.6,5.5
GTM,2011,80.1,7.6,6.0,6.9,6.5,7.7,6.5,6.8,6.9,6.9,7.3,5.6,5.3
GTM,2012,79.4,7.3,6.0,7.1,6.1,7.6,6.8,6.8,6.7,6.7,7.0,5.9,5.4
GTM,2013,80.7,7.0,6.0,7.3,6.1,8.1,7.1,6.9,6.9,6.6,7.3,6.0,5.4
GTM,2014,80.3,6.7,6.0,7.6,6.1,7.9,6.8,6.5,7.1,6.7,7.2,6.0,5.7
GTM,2015,80.4,7.0,6.0,7.9,6.0,8.0,6.7,6.6,7.4,6.6,7.3,5.5,5.4
GTM,2016,83.2,7.3,6.8,8.2,5.7,8.3,7.0,6.7,7.7,6.9,7.4,5.8,5.4
GTM,2017,83.1,7.6,7.1,8.5,5.5,8.1,7.3,6.5,7.5,7.2,7.0,5.6,5.2
GTM,2018,81.83670919240136,7.3233661435936614,7.1,8.8,5.417750099978427,7.8,7.2,6.6,7.2,7.095592948829266,7.1,5.3,4.9
GTM,2019,81.4,7.1,7.1,9.1,5.1,7.5,7.3,6.7,6.9,7.3,7.2,5.4,4.6
GTM,2020,79.17634843834767,7.0856763412485915,7.1,9.4,4.8,7.2,7.2,6.4,6.690672097099105,7.0,6.9,5.1000000000000005,4.3
GTM,2021,79.4,6.8,7.1,9.4,5.0,7.1,7.1,6.5,7.2,7.2,7.2,4.8,4.0
GTM,2022,77.5,6.5,7.1,9.3,4.6,6.8,6.8,6.6,6.9,7.3,7.0,4.9,3.7
GIN,2006,99.0,8.1,9.0,8.1,8.0,8.0,8.4,9.1,9.0,8.1,7.5,7.2,8.5
GIN,2007,101.3,8.1,9.0,8.1,8.5,8.5,8.3,9.6,8.9,8.6,7.8,7.4,8.5
GIN,2008,101.8,8.4,8.6,8.5,8.6,8.6,8.3,9.7,9.0,8.9,7.9,7.4,7.9
GIN,2009,104.6,9.4,9.2,8.2,8.7,8.9,8.6,9.8,9.2,9.0,8.5,7.1,8.0
GIN,2010,105.0,9.4,9.3,8.2,8.9,8.7,8.6,9.8,9.0,9.5,8.3,7.5,7.8
GIN,2011,102.5,9.3,9.2,7.9,8.6,8.4,8.3,9.4,8.7,9.2,8.2,7.7,7.6
GIN,2012,101.9,9.4,9.2,7.9,8.9,8.1,8.0,9.5,8.6,8.7,8.3,8.0,7.3
GIN,2013,101.3,9.1,8.9,7.6,9.2,8.2,7.7,9.8,8.9,8.4,8.4,8.2,7.0
GIN,2014,102.7,9.2,9.6,8.4,8.9,7.9,7.5,9.9,9.2,8.5,8.0,8.3,7.3
GIN,2015,104.9,8.9,9.6,8.7,9.2,7.6,7.2,9.9,9.8,8.2,9.0,8.7,8.1
GIN,2016,103.8,9.0,9.9,8.8,9.4,7.4,7.5,9.8,9.2,7.9,8.9,8.4,7.6
GIN,2017,102.4,8.8,9.6,8.6,9.2,7.7,7.4,9.6,9.5,7.7,8.7,8.2,7.4
GIN,2018,101.6167424753827,8.9,9.6,8.9,8.899999999999999,7.621074351772317,7.4012197489985,9.7,9.394448374611885,7.4,8.799999999999999,7.8999999999999995,7.1000000000000005
GIN,2019,99.4,8.6,9.6,9.1,8.6,7.3,7.1,9.8,9.2,7.1,8.6,7.6,6.8
GIN,2020,97.16761117146424,8.299999999999999,9.6,9.17661260795946,8.299999999999999,7.0,6.8,9.9,9.190998563504802,6.8,8.299999999999999,7.3,6.5
GIN,2021,97.39999999999999,8.0,9.9,9.3,8.2,7.3,6.5,10.0,9.5,6.9,8.6,7.0,6.2
GIN,2022,99.6,9.0,10.0,9.7,7.9,7.6,6.4,10.0,9.7,7.0,9.1,6.5,6.7
GNB,2006,85.4,7.5,6.5,5.5,7.4,9.3,7.0,7.8,8.0,7.9,7.0,4.9,6.6
GNB,2007,88.8,8.0,6.8,5.4,8.0,8.6,7.0,7.2,8.5,8.0,7.6,6.5,7.2
GNB,2008,91.3,8.4,7.1,5.4,8.2,8.6,7.0,7.9,8.5,8.0,8.0,6.5,7.7
GNB,2009,94.8,8.5,8.0,5.8,8.5,8.5,7.0,8.6,8.7,8.0,8.6,6.5,8.1
GNB,2010,97.2,8.9,8.9,5.8,8.3,8.4,7.1,9.1,8.8,8.1,8.5,6.8,8.5
GNB,2011,98.3,9.3,9.2,5.4,8.7,8.1,7.4,9.2,8.4,7.8,8.7,7.2,8.8
GNB,2012,99.2,9.4,9.2,5.7,9.0,7.8,7.7,9.3,8.5,7.5,8.7,7.5,8.9
GNB,2013,101.1,9.5,9.7,5.7,8.7,8.1,8.0,9.7,8.8,7.6,8.4,7.8,9.0
GNB,2014,100.6,8.6,9.6,6.0,8.4,8.1,8.3,9.3,9.1,7.5,8.5,8.1,9.1
GNB,2015,99.9,8.8,9.6,5.7,8.7,8.4,8.5,9.0,9.2,7.2,8.2,7.8,8.8
GNB,2016,99.8,9.1,9.6,5.4,8.5,8.7,8.3,8.9,9.5,7.5,8.3,7.5,8.5
GNB,2017,99.5,8.9,9.6,5.2,8.3,9.1,8.1,9.2,9.4,7.5,8.6,7.3,8.3
GNB,2018,98.09458991085195,8.6,9.6,5.2,8.0,8.892293025360699,7.8,9.2,9.159794208749103,7.5,8.842502676742168,7.0,8.3
GNB,2019,95.5,8.3,9.6,4.9,7.7,9.2,7.5,8.9,8.9,7.2,8.5,6.7,8.0
GNB,2020,92.90207550854626,8.0,9.6,4.6000000000000005,7.4,9.444563996884632,7.2,8.6,8.6,6.9,8.425046503230945,6.4324650084306905,7.7
GNB,2021,91.99999999999999,7.7,9.6,4.3,7.6,9.3,6.9,8.9,9.0,6.6,8.6,6.1,7.4
GNB,2022,91.3,7.4,9.6,4.0,7.5,9.4,6.8,9.0,9.1,6.3,8.9,5.8,7.5
GUY,2006,72.15,6.6,5.25,6.25,3.35,8.25,6.0,6.5,6.85,6.55,7.0,4.2,5.35
GUY,2007,73.3,5.9,4.9,5.4,6.8,8.1,7.9,6.4,5.7,5.6,6.9,4.1,5.6
GUY,2008,72.2,6.7,5.1,5.7,6.4,7.8,7.9,6.4,5.7,5.4,6.3,3.6,5.2
GUY,2009,73.0,6.8,5.1,6.1,6.6,7.9,7.9,6.7,5.5,5.4,6.3,3.5,5.2
GUY,2010,73.0,6.6,5.1,6.2,6.9,7.7,8.0,6.8,5.3,5.2,6.1,3.6,5.5
GUY,2011,72.6,6.3,5.1,5.9,6.4,7.4,8.4,6.5,5.5,5.0,6.4,3.6,6.0
GUY,2012,71.4,6.1,5.1,6.2,6.1,7.1,8.6,6.5,5.7,4.7,6.1,3.5,5.7
GUY,2013,70.8,5.8,5.1,5.9,6.6,6.8,8.5,6.2,6.0,4.4,5.8,3.8,5.9
GUY,2014,71.0,5.5,5.1,6.2,6.7,6.5,8.8,5.6,6.3,4.1,5.9,4.1,6.2
GUY,2015,70.5,5.8,5.1,6.5,6.2,6.2,9.1,5.9,6.1,3.9,5.6,3.6,6.5
GUY,2016,70.9,6.1,5.1,6.4,6.1,5.9,9.4,5.6,6.4,3.6,5.5,3.8,7.0
GUY,2017,71.3,6.4,5.1,6.7,6.0,5.7,9.4,5.4,6.2,3.5,5.8,3.8,7.3
GUY,2018,70.35847016331266,6.626777417812772,5.1,7.0,6.082149789170812,5.4,9.1,5.1000000000000005,5.9,3.3983474857674034,5.8999999999999995,3.751195470561666,7.0
GUY,2019,68.2,6.7,5.1,6.7,5.8,5.1,8.8,4.8,5.6,3.4,5.6,3.5,7.1
GUY,2020,65.95105985340093,6.798281028476842,5.1,6.4,5.5,4.8,8.5,4.5,5.422140575331912,3.2306382495921824,5.3,3.6,6.8
GUY,2021,66.1,7.1,5.1,6.5,4.5,4.7,8.2,4.6,6.4,3.3,5.8,3.4,6.5
GUY,2022,64.19999999999999,6.8,5.1,6.2,4.0,4.4,8.1,4.5,6.4,3.1,6.1,3.3,6.2
HTI,2006,104.6,9.4,9.6,8.8,8.4,8.3,8.0,9.4,9.3,9.6,8.8,5.0,10.0
HTI,2007,100.9,9.3,9.3,8.0,8.4,8.2,8.0,9.2,9.0,9.1,8.6,4.2,9.6
HTI,2008,99.3,8.9,8.9,8.0,8.3,8.2,8.0,9.0,8.8,8.9,8.5,4.2,9.6
HTI,2009,101.8,8.4,8.3,7.3,8.9,8.2,8.6,9.2,9.5,8.5,9.3,5.8,9.8
HTI,2010,101.6,8.2,8.4,7.3,9.2,8.3,8.6,9.3,9.5,8.3,9.3,5.6,9.6
HTI,2011,108.0,8.4,8.8,7.3,9.2,8.8,8.9,9.4,10.0,8.0,10.0,9.2,10.0
HTI,2012,104.9,8.2,9.0,7.0,9.5,8.6,8.8,9.3,9.3,7.7,9.5,8.1,9.7
HTI,2013,105.8,7.9,9.0,7.0,9.7,9.1,9.1,8.8,9.6,7.6,9.6,8.6,9.9
HTI,2014,104.3,7.5,9.1,7.0,9.4,9.3,9.1,8.9,9.5,7.5,8.7,8.5,9.8
HTI,2015,104.5,7.5,9.1,6.7,9.1,9.3,9.3,9.4,9.1,7.4,9.5,8.2,9.9
HTI,2016,105.1,7.9,9.6,6.7,8.9,9.5,9.0,9.4,9.4,7.7,9.2,7.9,9.9
HTI,2017,105.3,7.7,9.6,6.5,8.7,9.8,8.8,9.7,9.7,7.6,9.5,7.7,10.0
HTI,2018,101.96955214756449,7.4,9.6,6.2,8.399999999999999,9.5,8.700000000000001,8.7,9.439662818031914,7.429889329532554,9.0,7.7,9.9
HTI,2019,99.3,7.2,9.3,5.9,8.4,9.2,8.4,8.8,9.2,7.2,8.7,7.4,9.6
HTI,2020,97.67900000000002,6.9,9.579,5.6000000000000005,8.5,9.1,8.1,9.1,9.299999999999999,6.9,8.2,7.1000000000000005,9.299999999999999
HTI,2021,97.49999999999999,6.6,9.6,5.3,8.9,9.2,8.1,8.8,9.6,7.1,8.2,7.1,9.0
HTI,2022,99.7,6.3,9.6,5.4,8.6,9.3,8.2,9.8,9.7,7.4,8.7,7.2,9.5
HND,2006,76.7,6.0,6.4,5.3,7.6,9.0,6.0,7.5,6.9,5.6,8.8,2.1,5.5
HND,2007,74.8,5.9,6.3,5.3,7.6,8.7,6.0,7.4,6.6,5.8,7.8,2.0,5.4
HND,2008,74.9,6.2,6.3,5.3,7.2,8.7,6.5,7.4,6.6,6.1,7.2,2.0,5.4
HND,2009,77.2,6.0,6.1,5.0,7.2,8.5,6.3,7.0,7.1,6.3,7.8,4.0,5.9
HND,2010,80.0,7.0,6.8,5.0,7.5,8.3,6.5,7.5,6.9,6.3,7.6,4.1,6.5
HND,2011,78.3,6.5,6.3,5.3,7.0,8.1,6.6,7.3,6.6,6.3,7.6,3.9,6.9
